Country,Customs Value (Gen) ($US),Customs  Value (Cons) ($US),Quantity 1 (Gen),Quantity 1 (Cons),Census Short Commodity Description,Date - Fixed,HTS,Category Description,Price Range
Nicaragua,8514027,8212955,6435,6222,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",09/1/2014 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Nicaragua,9461546,9456583,7264,7234,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",10/1/2014 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Nicaragua,7994646,8180107,5640,5830,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",11/1/2014 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Nicaragua,8845115,8000243,6910,6276,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",12/1/2014 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Costa Rica,9399,9399,8,8,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",01/1/2014 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Costa Rica,0,0,0,0,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",02/1/2014 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Costa Rica,29310,29310,14,14,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",03/1/2014 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Costa Rica,38669,38669,27,27,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",04/1/2014 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Costa Rica,10296,10296,10,10,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",05/1/2014 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Costa Rica,43269,43269,32,32,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",06/1/2014 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Costa Rica,29405,29405,16,16,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",07/1/2014 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Costa Rica,41331,41331,25,25,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",08/1/2014 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Costa Rica,36576,36576,23,23,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",09/1/2014 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Costa Rica,33129,33129,16,16,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",10/1/2014 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Costa Rica,10823,10823,6,6,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",11/1/2014 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Costa Rica,61573,61573,39,39,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",12/1/2014 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Bahamas,7581,7581,3,3,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",02/1/2014 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Bahamas,10315,10315,3,3,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",03/1/2014 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Bahamas,2079,2079,1,1,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",04/1/2014 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Bahamas,9118,9118,3,3,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",05/1/2014 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Bahamas,18467,0,17,0,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",06/1/2014 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Bahamas,9802,9802,3,3,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",07/1/2014 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Bahamas,0,0,0,0,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",08/1/2014 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Bahamas,0,0,0,0,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",09/1/2014 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Bahamas,0,0,0,0,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",10/1/2014 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Bahamas,0,0,0,0,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",11/1/2014 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Bahamas,0,0,0,0,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",12/1/2014 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Dominican Republic,4077887,3958560,2390,2365,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",01/1/2014 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Dominican Republic,9780897,9591488,5744,5618,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",02/1/2014 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Dominican Republic,10835920,10865959,6191,6179,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",03/1/2014 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Dominican Republic,10546055,10312634,5811,5770,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",04/1/2014 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Dominican Republic,11664000,11471214,6455,6390,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",05/1/2014 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Dominican Republic,13623174,13597104,7705,7696,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",06/1/2014 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Dominican Republic,13161501,13073941,7584,7556,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",07/1/2014 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Dominican Republic,13949627,13870788,7607,7574,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",08/1/2014 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Dominican Republic,13472475,13358033,7548,7504,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",09/1/2014 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Dominican Republic,14553824,14228137,7664,7526,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",10/1/2014 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Dominican Republic,12000841,11933541,6711,6696,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",11/1/2014 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Dominican Republic,13009580,12968171,6799,6787,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",12/1/2014 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Brazil,3800,3800,4,4,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",08/1/2014 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Brazil,0,0,0,0,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",09/1/2014 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Brazil,10125,10125,11,11,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",10/1/2014 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Brazil,0,0,0,0,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",11/1/2014 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Brazil,0,0,0,0,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",12/1/2014 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Denmark,2775,0,7,0,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",11/1/2014 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Denmark,0,0,0,0,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",12/1/2014 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Netherlands,23050,23050,21,21,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",02/1/2014 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Netherlands,34400,34400,32,32,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",03/1/2014 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Netherlands,80297,0,52,0,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",04/1/2014 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Netherlands,86395,86395,79,79,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",05/1/2014 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Netherlands,2630,2630,6,6,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",06/1/2014 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Netherlands,16730,16730,2,2,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",07/1/2014 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Netherlands,7005,0,6,0,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",08/1/2014 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Netherlands,41731,30511,14,4,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",09/1/2014 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Netherlands,63895,63895,59,59,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",10/1/2014 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Netherlands,0,0,0,0,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",11/1/2014 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Netherlands,86020,86020,79,79,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",12/1/2014 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Belgium,9467,0,1,0,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",05/1/2014 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Belgium,0,0,0,0,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",06/1/2014 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Belgium,0,0,0,0,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",07/1/2014 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Belgium,0,0,0,0,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",08/1/2014 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Belgium,0,0,0,0,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",09/1/2014 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Belgium,0,0,0,0,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",10/1/2014 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Belgium,0,0,0,0,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",11/1/2014 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Belgium,0,0,0,0,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",12/1/2014 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Germany,14794,14794,13,13,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",01/1/2014 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Germany,0,0,0,0,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",02/1/2014 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Germany,0,0,0,0,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",03/1/2014 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Germany,0,0,0,0,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",04/1/2014 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Germany,0,0,0,0,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",05/1/2014 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Germany,0,0,0,0,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",06/1/2014 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Germany,8826,8826,4,4,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",07/1/2014 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Germany,0,0,0,0,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",08/1/2014 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Germany,8466,8466,4,4,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",09/1/2014 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Germany,0,0,0,0,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",10/1/2014 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Germany,0,0,0,0,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",11/1/2014 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Germany,0,0,0,0,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",12/1/2014 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Switzerland,77461,77461,61,61,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",01/1/2014 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Switzerland,3201,3201,3,3,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",02/1/2014 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Switzerland,2210,2210,2,2,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",03/1/2014 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Switzerland,5354,5354,5,5,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",04/1/2014 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Switzerland,2584,2584,2,2,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",05/1/2014 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Switzerland,7019,7019,7,7,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",06/1/2014 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Switzerland,0,0,0,0,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",07/1/2014 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Switzerland,0,0,0,0,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",08/1/2014 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Switzerland,0,0,0,0,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",09/1/2014 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Switzerland,14013,14013,12,12,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",10/1/2014 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Switzerland,10542,10542,6,6,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",11/1/2014 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Switzerland,16577,16577,13,13,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",12/1/2014 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Italy,5630,5630,4,4,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",01/1/2014 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Italy,0,0,0,0,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",02/1/2014 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Italy,0,0,0,0,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",03/1/2014 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Italy,0,0,0,0,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",04/1/2014 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Italy,0,0,0,0,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",05/1/2014 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Italy,6516,6516,6,6,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",06/1/2014 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Italy,0,0,0,0,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",07/1/2014 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Italy,6038,6038,6,6,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",08/1/2014 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Italy,0,0,0,0,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",09/1/2014 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Italy,2780,2780,3,3,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",10/1/2014 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Italy,0,0,0,0,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",11/1/2014 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Italy,3650,3650,2,2,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",12/1/2014 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Philippines,3300,3300,1,1,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",05/1/2014 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Philippines,0,0,0,0,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",06/1/2014 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Philippines,0,0,0,0,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",07/1/2014 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Philippines,0,0,0,0,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",08/1/2014 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Philippines,0,0,0,0,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",09/1/2014 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Philippines,0,0,0,0,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",10/1/2014 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Philippines,3465,3465,1,1,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",11/1/2014 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Philippines,0,0,0,0,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",12/1/2014 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Mexico,48327,48327,42,42,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",02/1/2015 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Mexico,0,0,0,0,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",03/1/2015 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Mexico,102528,102528,93,93,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",04/1/2015 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Mexico,0,0,0,0,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",05/1/2015 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Mexico,3024,3024,5,5,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",06/1/2015 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Mexico,28960,28960,21,21,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",07/1/2015 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Mexico,98865,98865,81,81,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",08/1/2015 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Mexico,0,0,0,0,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",09/1/2015 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Mexico,34486,34486,26,26,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",10/1/2015 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Mexico,0,0,0,0,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",11/1/2015 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Mexico,3332,3332,5,5,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",12/1/2015 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Honduras,809097,862711,694,739,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",01/1/2015 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Honduras,4576931,4555105,3495,3487,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",02/1/2015 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Honduras,5883790,5926766,4615,4654,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",03/1/2015 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Honduras,3885102,3884578,3098,3106,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",04/1/2015 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Honduras,5832029,5807819,4649,4631,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",05/1/2015 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Honduras,5120030,5162716,3867,3906,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",06/1/2015 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Honduras,5067397,5073628,3866,3881,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",07/1/2015 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Honduras,5487301,5399430,4193,4125,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",08/1/2015 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Honduras,6053710,6098069,4580,4618,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",09/1/2015 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Honduras,5192643,5168035,4075,4079,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",10/1/2015 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Honduras,6060584,5957686,5100,5021,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",11/1/2015 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Honduras,7299966,7167007,5478,5389,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",12/1/2015 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Nicaragua,4355707,4705139,3285,3538,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",01/1/2015 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Nicaragua,8892731,8732875,6847,6743,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",02/1/2015 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
Nicaragua,9017784,9236310,6989,7146,"CIGARS, CHEROOTS AND CIGARILLOS, GT $0.76 EA NESOI",03/1/2015 12:00:00 AM,2402108080,Large Cigars Imported-over .76,over $0.76 each (x8080)
